,student_id,text,text_clean,text_len_log,lemmas,time_log,time_read_log,log_punct_num,mark,score_0,score_1,score_2,Preprocessed_texts
3387,52039537711,предложение,предложение,3.459431619,предложение,"6,003737146",1.720716243,0,0,1,0,0,['предложение']
3388,52031569406,"Морская свинка очень дружелюбна, любит, когда ее берут на руки.<div>Она очень любит кушать, но перекармливать ее не стоит.</div>",морская свинка очень дружелюбная любит когда ее берут на руки она очень любит кушать но перекармливать ее не стоит,6.832890014,морской свинка очень дружелюбный любить брать рука очень любить кушать перекармливать стоить,"8,175649345",5.402108191,3.321928095,0,1,0,0,"['морской', 'свинка', 'очень', 'дружелюбный', 'любить', 'брать', 'рука', 'очень', 'любить', 'кушать', 'перекармливать', 'стоить']"
3389,24007030124,1:узнайте как можно больше о морских свинках 2:посоветуйтесь с людьми у которых есть морская свинка <br>,узнайте как можно больше о морских свинках посоветуйтесь с людьми у которых есть морская свинка,6.569855608,узнать большой морской свинка посоветоваться человек который морской свинка,"7,54689446",6.727920455,2,0,1,0,0,"['узнать', 'большой', 'морской', 'свинка', 'посоветоваться', 'человек', 'который', 'морской', 'свинка']"
3390,52013376023,"Морским свинкам нужна клетка, где можно спрятаться. Им нужны всякие игры.",морским свинкам нужна клетка где можно спрятаться им нужны всякие игры,6.129283017,морской свинка нужный клетка спрятаться нужный всякий игра,"7,435403572",7.672234384,1.584962501,2,0,0,1,"['морской', 'свинка', 'нужный', 'клетка', 'спрятаться', 'нужный', 'всякий', 'игра']"
3391,24024934456,надо изучать их прочитать что им необхадимо ухаживать за ними довать им фитамины и лакомства,надо изучать их прочитать что им необходимо ухаживать за ними давать им витамины и лакомства,6.523561956,изучать прочитать необходимо ухаживать давать витамин лакомство,"6,727920455",7.982993575,0,1,0,1,0,"['изучать', 'прочитать', 'необходимо', 'ухаживать', 'давать', 'витамин', 'лакомство']"
3392,52005723296,"правильное питание, травы, регулярный осмотр животного, выпускать из клетки, известняк об который попугай может точить зубы",правильное питание травы регулярный осмотр животного выпускать из клетки известняк об который попугай может точить зубы,6.894817763,правильный питание трава регулярный осмотр животное выпускать клетка известняк который попугай мочь точить,"7,82747609",7.564576327,2,0,1,0,0,"['правильный', 'питание', 'трава', 'регулярный', 'осмотр', 'животное', 'выпускать', 'клетка', 'известняк', 'который', 'попугай', 'мочь', 'точить']"
3393,24007731379,"для морской свинки нужна просторная клетка, хороший корм, игрушки.",для морской свинки нужна просторная клетка хороший корм игрушки,5.977279923,морской свинка нужный просторный клетка хороший корм игрушка,"7,894817763",7.159871337,1.584962501,2,0,0,1,"['морской', 'свинка', 'нужный', 'просторный', 'клетка', 'хороший', 'корм', 'игрушка']"
3394,24011075973,<div>заботьтесь освоих попугаях и в том числе и других домашних животных</div><div>не забывайте кормить и развлекать их<br></div>,заботьтесь о своих попугаях и в том числе и других домашних животных не забывайте кормить и развлекать их,6.714245518,заботиться свой попугай число домашний животное забывать кормить развлекать,"7,14974712",8.204571144,3.584962501,0,1,0,0,"['заботиться', 'свой', 'попугай', 'число', 'домашний', 'животное', 'забывать', 'кормить', 'развлекать']"
3395,52012676320,"надо хорошо ухаживать за животным,и следить за ним.",надо хорошо ухаживать за животными следить за ним,5.614709844,ухаживать животное следить,"6,514327443",2.388189537,1,0,1,0,0,"['ухаживать', 'животное', 'следить']"
3396,52001448440,любить животных<br>,любить животных,3.906890596,любить животное,"5,633227754",6.248534836,1,0,1,0,0,"['любить', 'животное']"
3397,24024567591,нужна просторная клетка и разные развлечения,нужна просторная клетка и разные развлечения,5.459431619,нужный просторный клетка разный развлечение,"6,741466986",6.882643049,0,2,0,0,1,"['нужный', 'просторный', 'клетка', 'разный', 'развлечение']"
3398,24029590563,"нужно иметь клетку,и играть с ними чтоб они не скучали",нужно иметь клетку и играть с ними чтоб они не скучали,5.754887502,нужно иметь клетка играть скучать,"6,87036472",7.491853096,0,1,0,1,0,"['нужно', 'иметь', 'клетка', 'играть', 'скучать']"
3399,24025945636,нужно разроботать специальные правила по содержаию животных так чтобы их поведение похадило на поведение в природе.Морским свинкам создают лабиринты и колёса для бега.,нужно разработать специальные правила по содержанию животных так чтобы их поведение походило на поведение в природе морским свинкам создают лабиринты и колёса для бега,7.383704292,нужно разработать специальный правило содержание животное поведение походить поведение природа морской свинка создавать лабиринт колесо,"8,584962501",7.761551232,1,2,0,0,1,"['нужно', 'разработать', 'специальный', 'правило', 'содержание', 'животное', 'поведение', 'походить', 'поведение', 'природа', 'морской', 'свинка', 'создавать', 'лабиринт', 'колесо']"
3400,24035498584,лудше всеггыоыыв   морским свинкм  быть наместе,лучше всеггыоыыв морским свинкам быть наместе,5.491853096,хороший всеггыоыыть морской свинка намест,"8,189824559",4,0,0,1,0,0,"['хороший', 'всеггыоыыть', 'морской', 'свинка', 'намест']"
3401,52029716590,за морской свинкой нужно ухаживать и кормить обеспечить ей хорошее место жительства,за морской свинкой нужно ухаживать и кормить обеспечить ей хорошее место жительства,6.375039431,морской свинка нужно ухаживать кормить обеспечить хороший место жительство,"7,792738246",7.99680676,0,0,1,0,0,"['морской', 'свинка', 'нужно', 'ухаживать', 'кормить', 'обеспечить', 'хороший', 'место', 'жительство']"
3402,24003772874,ухаживать за ней и не давать ей скучать.&nbsp;&nbsp;,ухаживать за ней и не давать ей скучать,5.285402219,ухаживать давать скучать,"7,400879436",7.383704292,2.321928095,0,1,0,0,"['ухаживать', 'давать', 'скучать']"
3403,24023420645,"Что надо правильное питание, и часто менять игрушки",что надо правильное питание и часто менять игрушки,5.64385619,правильный питание часто менять игрушка,"6,303780748",7,0,1,0,1,0,"['правильный', 'питание', 'часто', 'менять', 'игрушка']"
3404,52014410465,"нужно завести удобный домик, кормить и ухаживать.",нужно завести удобный домик кормить и ухаживать,5.554588852,нужно завести удобный домик кормить ухаживать,"6,681378984",8.006847795,1,1,0,1,0,"['нужно', 'завести', 'удобный', 'домик', 'кормить', 'ухаживать']"
3405,52025030900,не так часто брать их на руки не очень много давать еды&nbsp;,не так часто брать их на руки не очень много давать еды,5.781359714,часто брать рука очень давать,"6,632122775",6.268097486,1,0,1,0,0,"['часто', 'брать', 'рука', 'очень', 'давать']"
3406,52016630905,Их нужно купать и игратб5,их нужно купать и играть,4.584962501,нужно купать играть,"4,834761772",6.535617539,0,1,0,1,0,"['нужно', 'купать', 'играть']"
3407,24037920970,"меняйте ей часто игрушки,купите просторную клетку",меняйте ей часто игрушки купите просторную клетку,5.614709844,менять часто игрушка купить просторный клетка,"7,584962501",7.312882955,0,2,0,0,1,"['менять', 'часто', 'игрушка', 'купить', 'просторный', 'клетка']"
3408,52031659030,Надо в клетку поместить \тренажер\ и \головоломку\.&nbsp;,надо в клетку поместить тренажер и головоломку,5.523561956,клетка поместить тренажёр головоломка,"5,925738381",6.859025327,2.807354922,1,0,1,0,"['клетка', 'поместить', 'тренажёр', 'головоломка']"
3409,24031562850,надо за ними ухаживать и заботится<br>,надо за ними ухаживать и заботится,5.087462841,ухаживать заботиться,"6,14974712",6.22881869,1,0,1,0,0,"['ухаживать', 'заботиться']"
3410,52007874696,ухаживать за ней и играть,ухаживать за ней и играть,4.64385619,ухаживать играть,"6,427539131",5.911883289,0,1,0,1,0,"['ухаживать', 'играть']"
3411,52021805262,за ними нужно тщательно следить кормить поддерживать чистоту . нужно быть внимательным .<br>,за ними нужно тщательно следить кормить поддерживать чистоту нужно быть внимательным,6.392317423,нужно тщательно следить кормить поддерживать чистота нужно внимательный,"7,481500773",4.746043983,2,0,1,0,0,"['нужно', 'тщательно', 'следить', 'кормить', 'поддерживать', 'чистота', 'нужно', 'внимательный']"
3412,52015969185,надо что бы им было удобно и что бы у них была вкусная еда,надо чтобы им было удобно и чтобы у них была вкусная еда,5.807354922,удобно вкусный,"6,80388571",4.822322261,0,0,1,0,0,"['удобно', 'вкусный']"
3413,52020036822,не мучать животных и с ними заниматься и хорошо кормить,не мучать животных и с ними заниматься и хорошо кормить,5.781359714,мучить животное заниматься кормить,"5,421425296",7.30407291,0,0,1,0,0,"['мучить', 'животное', 'заниматься', 'кормить']"
3414,52041829503,она может съесть предмет и убежать,она может съесть предмет и убежать,5.087462841,мочь съесть предмет убежать,"8,082851585",0.941857519,0,0,1,0,0,"['мочь', 'съесть', 'предмет', 'убежать']"
3415,52026425468,они любят играть с людьми&nbsp;,они любят играть с людьми,4.64385619,любить играть человек,"8,118043001",7.341665587,1,0,1,0,0,"['любить', 'играть', 'человек']"
3416,52027880491,за ними надо ухаживать и кормить их.,за ними надо ухаживать и кормить их,5.129283017,ухаживать кормить,"8,626282155",7.495023539,0,0,1,0,0,"['ухаживать', 'кормить']"
3417,52007638343,ухаживаете и убираете за ней.Абизательно стригитекогти,ухаживаете и убираете за ней обязательно стригите когти,5.781359714,ухаживать убирать обязательно стричь коготь,"6,987070692",7.166986527,0,0,1,0,0,"['ухаживать', 'убирать', 'обязательно', 'стричь', 'коготь']"
3418,52018934624,НУ ШНО КУПИТЬ БАЛЬШУЮ КЛЕТКУ И ХАРОШИЙ КОРМ,нужно купить большую клетку и хороший корм,5.392317423,нужно купить больший клетка хороший корм,"7,984065219",0.7932716545,0,1,0,1,0,"['нужно', 'купить', 'больший', 'клетка', 'хороший', 'корм']"
3419,24032787973,"Чтобы животное хорошо себя чувствовало, ему надо поставить клетку и поставить колесо и игрушки ,и менять их.<div><br></div>",чтобы животное хорошо себя чувствовало ему надо поставить клетку и поставить колесо и игрушки и менять их,6.714245518,животное чувствовать поставить клетка поставить колесо игрушка менять,"7,108524457",7.569855608,3.321928095,1,0,1,0,"['животное', 'чувствовать', 'поставить', 'клетка', 'поставить', 'колесо', 'игрушка', 'менять']"
3420,52032537781,менять клетку регулярно,менять клетку регулярно,4.523561956,менять клетка регулярно,"6,188104157",7.291400959,0,0,1,0,0,"['менять', 'клетка', 'регулярно']"
3421,52017956039,нужно забота теплота ласка и надо почаще ее мыть и устроить для нее уютную клетку-домик&nbsp; надо&nbsp; к ней бережно относится и нигде ее не оставлять в местах которых для нее опасно и с ней играть не как с мягкой игрушкой а играть с ней осторожно надо ее не забывать кормить и уберать за ней клетку если у вас кошка дома живет то ставить клетку надо в недоступном для питомца месте кормить ее надо не чем что попало а специальными кормами ну и овощи тоже можно давать но не много&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; клетку перед вашим уходом надо закрывать,нужно забота теплота ласка и надо почаще ее мыть и устроить для нее уютную клетку домик надо к ней бережно относится и нигде ее не оставлять в местах которых для нее опасно и с ней играть не как с мягкой игрушкой а играть с ней осторожно надо ее не забывать кормить и уберать за ней клетку если у вас кошка дома живет то ставить клетку надо в недоступном для питомца месте кормить ее надо не чем что попало а специальными кормами ну и овощи тоже можно давать но не много клетку перед вашим уходом надо закрывать,8.997179481,нужно забота теплота ласка частый мыть устроить уютный клетка домик бережно относиться нигде оставлять место который опасно играть мягкий игрушка играть осторожно забывать кормить уберать клетка кошка жить ставить клетка недоступный питомец место кормить попасть специальный корм овощ давать клетка уход закрывать,"9,608155004",2.783247097,7.098032083,0,1,0,0,"['нужно', 'забота', 'теплота', 'ласка', 'частый', 'мыть', 'устроить', 'уютный', 'клетка', 'домик', 'бережно', 'относиться', 'нигде', 'оставлять', 'место', 'который', 'опасно', 'играть', 'мягкий', 'игрушка', 'играть', 'осторожно', 'забывать', 'кормить', 'уберать', 'клетка', 'кошка', 'жить', 'ставить', 'клетка', 'недоступный', 'питомец', 'место', 'кормить', 'попасть', 'специальный', 'корм', 'овощ', 'давать', 'клетка', 'уход', 'закрывать']"
3422,24036396154,друк,друк,2,друка,"3,459431619",2.321928095,0,0,1,0,0,['друка']
3423,24001560790,их нужно мыть выгуливать,их нужно мыть выгуливать,4.584962501,нужно мыть выгуливать,"7,499845887",4,0,0,1,0,0,"['нужно', 'мыть', 'выгуливать']"
3424,24035142958,кормить ухаживать,кормить ухаживать,4.087462841,кормить ухаживать,"5,357552005",1,0,0,1,0,0,"['кормить', 'ухаживать']"
3425,24015335207,1.Если это морская свинка это не значит что она живёт в воде-море.2.Кормить можно сенам.,если это морская свинка это не значит что она живёт в воде море кормить можно сеном,6.375039431,морской свинка значит жить вода море кормить сено,"7,95419631",8.375039431,2.321928095,0,1,0,0,"['морской', 'свинка', 'значит', 'жить', 'вода', 'море', 'кормить', 'сено']"
3426,52005777429,надо купить большую клетку и много еды,надо купить большую клетку и много еды,5.247927513,купить больший клетка,"6,266224342",8.012535153,0,1,0,1,0,"['купить', 'больший', 'клетка']"
3427,24034448841,КАК ТЫ ЗА НЕЙ БУДЕШЬ УХАЖИВАТЬ.,как ты за ней будешь ухаживать,4.906890596,ухаживать,"6,768184325",7.531381461,0,0,1,0,0,['ухаживать']
3428,24029306495,менять подстилку довать корм,менять подстилку давать корм,4.807354922,менять подстилка давать корм,"5,930737338",7.707359132,0,0,1,0,0,"['менять', 'подстилка', 'давать', 'корм']"
3429,52026983667,убиратся в клетке хорошую и большую клетку каждый день кормить&nbsp;,убираться в клетке хорошую и большую клетку каждый день кормить,5.977279923,убираться клетка хороший больший клетка каждый день кормить,"7,108764886",6.703862056,1,1,0,1,0,"['убираться', 'клетка', 'хороший', 'больший', 'клетка', 'каждый', 'день', 'кормить']"
3430,24028196282,"что бы ои не боялись их , если они бояться крыс",что бы ои не боялись их если они бояться крыс,5.491853096,бояться бояться крыса,"6,459431619",7.888743249,0,0,1,0,0,"['бояться', 'бояться', 'крыса']"
3431,24005907086,клетка сено,клетка сено,3.459431619,клетка сено,"4,087462841",4.584962501,0,0,1,0,0,"['клетка', 'сено']"
3432,52024601453,беречь ее и ухаживать за ней.,беречь ее и ухаживать за ней,4.807354922,беречь ухаживать,"6,1393467",4.124410856,0,0,1,0,0,"['беречь', 'ухаживать']"
3433,24029910062,животное дома,животное дома,3.700439718,животное,"5,672425342",3.584962501,0,0,1,0,0,['животное']
3434,52004654806,чтобы в семье было весело. чтобы дети&nbsp; радовались то что у них есть хороший питомец.,чтобы в семье было весело чтобы дети радовались то что у них есть хороший питомец,6.339850003,семья весело ребёнок радоваться хороший питомец,"7,868797867",7.020535537,2,0,1,0,0,"['семья', 'весело', 'ребёнок', 'радоваться', 'хороший', 'питомец']"
3435,24021521256,нужно  им клетка  и  корм,нужно им клетка и корм,4.459431619,нужно клетка корм,"7,238404739",3.459431619,0,0,1,0,0,"['нужно', 'клетка', 'корм']"
3436,52019003467,"установить в клетку специальные колеса для бега и домик, где можно спрятаться",установить в клетку специальные колеса для бега и домик где можно спрятаться,6.247927513,установить клетка специальный колесо домик спрятаться,"8,612566292",6.583789835,0,2,0,0,1,"['установить', 'клетка', 'специальный', 'колесо', 'домик', 'спрятаться']"
3437,54005171217,морской свинке надо большою клетку они питаются зерном травой им надо менять каждый день воду<div><br></div>,морской свинке надо большую клетку они питаются зерном травой им надо менять каждый день воду,6.539158811,морской свинка больший клетка питаться зерно трава менять каждый день вода,"6,749601306",5.181460397,2.807354922,0,1,0,0,"['морской', 'свинка', 'больший', 'клетка', 'питаться', 'зерно', 'трава', 'менять', 'каждый', 'день', 'вода']"
3438,52023193572,кормам,кормам,2.584962501,корма,"4,971865394",7.512037212,0,0,1,0,0,['корм']
3439,52025957969,покупать только хороший корм ухаживать за ней,покупать только хороший корм ухаживать за ней,5.491853096,покупать хороший корм ухаживать,"6,468729925",5.017031081,0,0,1,0,0,"['покупать', 'хороший', 'корм', 'ухаживать']"
3440,24001495989,ухаживать за ней и кормить вовремя,ухаживать за ней и кормить вовремя,5.087462841,ухаживать кормить вовремя,"5,554588852",6.918863237,0,0,1,0,0,"['ухаживать', 'кормить', 'вовремя']"
3441,24035182557,"<span style=""color: rgba(0, 0, 0, 0.87); font-size: 22.2133px; text-align: justify; background-color: rgb(255, 255, 255);"">специальные лабиринты и колёса для бега, а также домики, внутри которых грызун может спрятаться.</span>",специальные лабиринты и колёса для бега а также домики внутри которых грызун может спрятаться,6.539158811,специальный лабиринт колесо также домик внутри который грызун мочь спрятаться,"8,257387843",3,5.044394119,1,0,1,0,"['специальный', 'лабиринт', 'колесо', 'также', 'домик', 'внутри', 'который', 'грызун', 'мочь', 'спрятаться']"
3442,24005613872,надо что бы было много воды,надо чтобы было много воды,4.700439718,вода,"6,409390936",7.665335917,0,0,1,0,0,['вода']
3443,24005336987,кормить морской капустой и что бы в клетке всегда была вода,кормить морской капустой и чтобы в клетке всегда была вода,5.857980995,кормить морской капуста клетка вода,"6,832890014",7.592457037,0,0,1,0,0,"['кормить', 'морской', 'капуста', 'клетка', 'вода']"
3444,54005514968,НИДАВАТ РУКУ И НИАТКРИТ КЛЕТКУ И НЕ ГЛАДИТ Я БИ ДАВАЛ КАРМИТ ИГРАТ&nbsp;,не давать руку и ни открыть клетку и не гладить я бы давал кормить играть,6.189824559,давать рука открыть клетка гладить давать кормить играть,"7,8235201",7.589546288,1,1,0,1,0,"['давать', 'рука', 'открыть', 'клетка', 'гладить', 'давать', 'кормить', 'играть']"
3445,52009153373,Саша или Рома,саша или рома,3.700439718,саша рома,"6,873542545",0.8391533874,0,0,1,0,0,"['саша', 'рома']"
3446,52011213510,"ухаживать, хорошо кормить",ухаживать хорошо кормить,4.584962501,ухаживать кормить,"5,844335433",7.073423952,0,0,1,0,0,"['ухаживать', 'кормить']"
3447,52026212977,не мучать кормить,не мучать кормить,4.087462841,мучить кормить,"5,13631445",6.816574108,0,0,1,0,0,"['мучить', 'кормить']"
3448,52032026417,за ней надо ухаживать и менять еду напалнитель воду,за ней надо ухаживать и менять еду наполнитель воду,5.672425342,ухаживать менять наполнитель вода,"6,612116552",5.990387652,0,0,1,0,0,"['ухаживать', 'менять', 'наполнитель', 'вода']"
3449,24005273998,много воды много еды,много воды много еды,4.321928095,вода,6,7.820178962,0,0,1,0,0,['вода']
3450,52015677482,"1)Заведите ещё одну морскую свинку. Так им будет веселее.2)Сделай им просторный вольер с домиком,с озвежителем воздуха,и с тайникакми.Им будет комфортно.3)Выводите свинку летом погулять,но следите за ней.например,гуляйте в огороде.",заведите ещё одну морскую свинку так им будет веселее сделай им просторный вольер с домиком с озвежителем воздуха и с тайникакми им будет комфортно выводите свинку летом погулять но следите за ней например гуляйте в огороде,7.8008999,завести морской свинка весёлый сделать просторный вольер домик озвежитель воздух тайникакй комфортно выводить свинка лето погулять следить например гулять огород,"8,527328428",6.849649048,3.700439718,2,0,0,1,"['завести', 'морской', 'свинка', 'весёлый', 'сделать', 'просторный', 'вольер', 'домик', 'озвежитель', 'воздух', 'тайникакть', 'комфортно', 'выводить', 'свинка', 'лето', 'погулять', 'следить', 'например', 'гулять', 'огород']"
3451,54005085193,"хорошо за ней ухаживать, кормить правильным питанием.",хорошо за ней ухаживать кормить правильным питанием,5.672425342,ухаживать кормить правильный питание,"7,327453841",7.456970381,1,0,1,0,0,"['ухаживать', 'кормить', 'правильный', 'питание']"
3452,52023922238,Содержи клетку в чистоте. Поставь в клетку игры.,содержит клетку в чистоте поставь в клетку игры,5.554588852,содержать клетка чистота поставить клетка игра,"5,032497618",0.8286315817,1,1,0,1,0,"['содержать', 'клетка', 'чистота', 'поставить', 'клетка', 'игра']"
3453,52033119222,хорошо кормить поить<div>хорошо ухаживать</div>,хорошо кормить поить хорошо ухаживать,5.209453366,кормить поить ухаживать,"9,382433816",3.833193707,2.321928095,0,1,0,0,"['кормить', 'поить', 'ухаживать']"
3454,24003808670,ухаживать за ней,ухаживать за ней,4,ухаживать,"5,882643049",1.584962501,0,0,1,0,0,['ухаживать']
3455,52009050169,нежна клетка поилка кормушка&nbsp;,нужна клетка поилка кормушка,4.807354922,нужный клетка поилка кормушка,"4,516834627",4.835115615,1,0,1,0,0,"['нужный', 'клетка', 'поилка', 'кормушка']"
3456,24018418511,делать какие то лабиринты,делать какие то лабиринты,4.64385619,делать лабиринт,"7,303780748",7.794415866,0,1,0,1,0,"['делать', 'лабиринт']"
3457,52027439645,среднюю клетку и свободу в этой клетке корм желательно хороший и фрукты всякие воду и конечно же развлекалавки&nbsp;,среднюю клетку и свободу в этой клетке корм желательно хороший и фрукты всякие воду и конечно же развлекаловки,6.781359714,средний клетка свобода клетка корм желательно хороший фрукт всякий вода развлекаловка,"8,032536187",5.364572432,1,2,0,0,1,"['средний', 'клетка', 'свобода', 'клетка', 'корм', 'желательно', 'хороший', 'фрукт', 'всякий', 'вода', 'развлекаловка']"
3458,24030667977,"ухаживать за ними и делать им естестве<span style=""font-size: 18.9pt;"">нную среду, часто чистить клетку</span>",ухаживать за ними и делать им естественную среду часто чистить клетку,6.108524457,ухаживать делать естественный среда часто чистить клетка,"7,14974712",7.672425342,3.700439718,1,0,1,0,"['ухаживать', 'делать', 'естественный', 'среда', 'часто', 'чистить', 'клетка']"
3459,54005095870,сделать лаберинты&nbsp; и сделать колёсадля бега,сделать лабиринты и сделать колёса для бега,5.426264755,сделать лабиринт сделать колесо,"7,613678979",7.128283089,1,1,0,1,0,"['сделать', 'лабиринт', 'сделать', 'колесо']"
3460,24017275943,надо взять большую клетку насыпать туда корма и налить воды в миску и следить за здоровьем свинки а когда хорошая погода его можно выпустить на улицу,надо взять большую клетку насыпать туда корма и налить воды в миску и следить за здоровьем свинки а когда хорошая погода его можно выпустить на улицу,7.21916852,взять больший клетка насыпать туда корм налить вода миска следить здоровье свинка хороший погода выпустить улица,"7,761551232",6.209453366,0,0,1,0,0,"['взять', 'больший', 'клетка', 'насыпать', 'туда', 'корм', 'налить', 'вода', 'миска', 'следить', 'здоровье', 'свинка', 'хороший', 'погода', 'выпустить', 'улица']"
3461,52006702664,Нужно много места в клетке и иногда поиграть с ними и чтобы попугая было 2,нужно много места в клетке и иногда поиграть с ними и чтобы попугая было,6.169925001,нужно место клетка поиграть попугай,"8,844169067",0.8511993386,0,0,1,0,0,"['нужно', 'место', 'клетка', 'поиграть', 'попугай']"
3462,52017419024,ухаживать за свинкой и кормить фруктами и овощами,ухаживать за свинкой и кормить фруктами и овощами,5.614709844,ухаживать свинка кормить фрукт овощ,"7,957299419",5.499016697,0,0,1,0,0,"['ухаживать', 'свинка', 'кормить', 'фрукт', 'овощ']"
3463,52006000172,завести клетку для питомца .надо чистить&nbsp;,завести клетку для питомца надо чистить,5.285402219,завести клетка питомец чистить,"9,932058218",5.01189812,1.584962501,0,1,0,0,"['завести', 'клетка', 'питомец', 'чистить']"
3464,24013507576,за ней надо следить и убирать с также надо играть и покупать новые игрушки и давать ласку,за ней надо следить и убирать с также надо играть и покупать новые игрушки и давать ласку,6.475733431,следить убирать также играть покупать новый игрушка давать ласка,"6,339850003",7.129283017,0,1,0,1,0,"['следить', 'убирать', 'также', 'играть', 'покупать', 'новый', 'игрушка', 'давать', 'ласка']"
3465,24016638189,большая клетка и жордочка,большая клетка и жердочка,4.64385619,больший клетка жёрдочка,"6,794415866",7.46760555,0,0,1,0,0,"['больший', 'клетка', 'жёрдочка']"
3466,52014735770,морские свинки не кусаются&nbsp; и не живут в воде,морские свинки не кусаются и не живут в воде,5.459431619,морской свинка кусаться жить вода,"6,830166573",6.967018703,1,0,1,0,0,"['морской', 'свинка', 'кусаться', 'жить', 'вода']"
3467,24018813656,"играть с ней, кормить, заботиться",играть с ней кормить заботиться,4.95419631,играть кормить заботиться,"7,098032083",6.087462841,1,1,0,1,0,"['играть', 'кормить', 'заботиться']"
3468,24005589008,надо узнать как играть с ним. чем кормить.,надо узнать как играть с ним чем кормить,5.321928095,узнать играть кормить,"7,209453366",7.845490051,1,1,0,1,0,"['узнать', 'играть', 'кормить']"
3469,24018241844,клетка,клетка,2.584962501,клетка,"4,247927513",2.321928095,0,0,1,0,0,['клетка']
3470,24023963213,ухаживать и дресеровать,ухаживать и дрессировать,4.584962501,ухаживать дрессировать,"7,238404739",7.62935662,0,1,0,1,0,"['ухаживать', 'дрессировать']"
3471,24012696773,<div>нужно много внимания.</div><div>менять игрушки.<br></div>,нужно много внимания менять игрушки,5.129283017,нужно внимание менять игрушка,"7,539158811",7.994353437,3.807354922,1,0,1,0,"['нужно', 'внимание', 'менять', 'игрушка']"
3472,24001101854,"ИМ НУЖНЫ ШЕЛЕСТЯЩИЕ И ИНТЕРЕСНЫЕ ИГРУШКИ<div>ИМ НАДО КОЛЕСА ,ЛАБИРИНТЫ</div>",им нужны шелестящие и интересные игрушки им надо колеса лабиринты,6.022367813,нужный шелестеть интересный игрушка колесо лабиринт,"8,577428828",6.285402219,2.584962501,1,0,1,0,"['нужный', 'шелестеть', 'интересный', 'игрушка', 'колесо', 'лабиринт']"
3473,52036801468,никокие,никакие,2.807354922,никакой,"4,248838402",3.379066399,0,0,1,0,0,['никакой']
3474,52006850466,кормить свое животное ухаживать развлекать мыть клетку а самое главное это любить своего питомца и не обижать,кормить свое животное ухаживать развлекать мыть клетку а самое главное это любить своего питомца и не обижать,6.768184325,кормить свой животное ухаживать развлекать мыть клетка самый главное любить свой питомец обижать,"6,948285457",4.891419187,0,1,0,1,0,"['кормить', 'свой', 'животное', 'ухаживать', 'развлекать', 'мыть', 'клетка', 'самый', 'главное', 'любить', 'свой', 'питомец', 'обижать']"
3475,24037257310,"<p style=""color: rgba(0, 0, 0, 0.87); font-size: 19.6622px; text-align: justify; background-color: rgb(255, 255, 255);"">Кормушек потребуется две: для сухого корма (зерна) и для кусочков фруктов. Для полноценного рациона нужно положить в клетку брусочек минеральной подкормки, об которую попугаи кроме того стачивают растущий клюв.</p><p style=""color: rgba(0, 0, 0, 0.87); font-size: 19.6622px; text-align: justify; background-color: rgb(255, 255, 255);"">Не забудьте про игрушки для питомца и регулярно их меняйте, чтобы поддерживать интерес птицы.</p>",кормушек потребуется две для сухого корма зерна и для кусочков фруктов для полноценного рациона нужно положить в клетку брусочек минеральной подкормки об которую попугаи кроме того стачивают растущий клюв не забудьте про игрушки для питомца и регулярно их меняйте чтобы поддерживать интерес птицы,8.209453366,кормушка потребоваться сухой корм зерно кусочек фрукт полноценный рацион нужно положить клетка брусочек минеральный подкормка который попугай кроме стачивать расти клюв забыть игрушка питомец регулярно менять поддерживать интерес птица,"6,087462841",1.584962501,6.087462841,0,1,0,0,"['кормушка', 'потребоваться', 'сухой', 'корм', 'зерно', 'кусочек', 'фрукт', 'полноценный', 'рацион', 'нужно', 'положить', 'клетка', 'брусочек', 'минеральный', 'подкормка', 'который', 'попугай', 'кроме', 'стачивать', 'расти', 'клюв', 'забыть', 'игрушка', 'питомец', 'регулярно', 'менять', 'поддерживать', 'интерес', 'птица']"
3476,24029021472,"купите в клетку лабиринт для морской свинки чтоб ее не было скучно. колесо<span style=""font-size: 18.9pt;"">для бега тоже подойдет</span>",купить в клетку лабиринт для морской свинки чтоб ее не было скучно колесо для бега тоже подойдет,6.584962501,купить клетка лабиринт морской свинка скучно колесо подойти,"8,511752654",6.727920455,3.700439718,1,0,1,0,"['купить', 'клетка', 'лабиринт', 'морской', 'свинка', 'скучно', 'колесо', 'подойти']"
